OG0000174: Ga0061073_0012 Ga0070887_120195 Ga0072400_10870 Ga0072402_105733 Ga0072403_115220 Ga0072404_110561 Ga0133561_111220 Ga0133562_121075 Ga0133563_111107 Ga0133564_111312 Ga0225908_10827 Ga0226839_109142 Ga0226840_112138 Ga0226842_104838 Ga0226843_107593 Ga0226847_106925 Ga0226852_108551 Ga0227359_100976 Ga0307804_111363 Ga0311394_111505 Ga0312303_111659 Ga0312304_111447 H3R21_00050 H3R22_00400 H3R25_04110 H3T43_02215 H3T47_06110 H3T48_02600 H3U49_00380 LACWKB10_1221 LACWKB8_1254
OG0000935: Ga0061073_1311 Ga0070887_13039 Ga0072400_11622 Ga0072402_11095 Ga0072403_129134 Ga0072404_11593 Ga0133561_111777 Ga0133562_13134 Ga0133563_111587 Ga0133564_111916 Ga0225908_111151 Ga0226839_114113 Ga0226840_113567 Ga0226842_106434 Ga0226843_109320 Ga0226847_108349 Ga0226852_111195 Ga0227359_1002131 Ga0307804_112016 Ga0311394_112245 Ga0312303_111079 Ga0312304_112095 H3R21_05255 H3R22_07375 H3R25_06160 H3T43_03815 H3T47_01875 H3T48_02115 H3U49_06650 LACWKB10_0578 LACWKB8_1817
OG0000936: Ga0061073_1312 Ga0070887_13038 Ga0072400_11621 Ga0072402_11094 Ga0072403_129133 Ga0072404_11592 Ga0133561_111776 Ga0133562_13133 Ga0133563_111586 Ga0133564_111915 Ga0225908_111150 Ga0226839_114112 Ga0226840_113566 Ga0226842_106433 Ga0226843_109319 Ga0226847_108348 Ga0226852_111194 Ga0227359_1002132 Ga0307804_112015 Ga0311394_112244 Ga0312303_111080 Ga0312304_112094 H3R21_05250 H3R22_07380 H3R25_06155 H3T43_03810 H3T47_01870 H3T48_02110 H3U49_06645 LACWKB10_0577 LACWKB8_1816
OG0000940: Ga0061073_1316 Ga0070887_13030 Ga0072400_11616 Ga0072402_11090 Ga0072403_129126 Ga0072404_11585 Ga0133561_111768 Ga0133562_13126 Ga0133563_111582 Ga0133564_111910 Ga0225908_111143 Ga0226839_114104 Ga0226840_113559 Ga0226842_106429 Ga0226843_109315 Ga0226847_108344 Ga0226852_111190 Ga0227359_1002139 Ga0307804_112011 Ga0311394_112240 Ga0312303_111084 Ga0312304_112090 H3R21_05230 H3R22_07410 H3R25_06135 H3T43_03785 H3T47_01845 H3T48_02090 H3U49_06615 LACWKB10_0572 LACWKB8_1811
OG0000941: Ga0061073_1317 Ga0070887_13029 Ga0072400_11615 Ga0072402_11089 Ga0072403_129125 Ga0072404_11584 Ga0133561_111767 Ga0133562_13125 Ga0133563_111581 Ga0133564_111909 Ga0225908_111142 Ga0226839_114103 Ga0226840_113558 Ga0226842_106428 Ga0226843_109314 Ga0226847_108343 Ga0226852_111189 Ga0227359_1002140 Ga0307804_112010 Ga0311394_112239 Ga0312303_111085 Ga0312304_112089 H3R21_05225 H3R22_07415 H3R25_06130 H3T43_03780 H3T47_01840 H3T48_02085 H3U49_06610 LACWKB10_0571 LACWKB8_1810
OG0000942: Ga0061073_1318 Ga0070887_13028 Ga0072400_11614 Ga0072402_11088 Ga0072403_129124 Ga0072404_11583 Ga0133561_111766 Ga0133562_13124 Ga0133563_111580 Ga0133564_111908 Ga0225908_111141 Ga0226839_114102 Ga0226840_113557 Ga0226842_106427 Ga0226843_109313 Ga0226847_108342 Ga0226852_111188 Ga0227359_1002141 Ga0307804_112009 Ga0311394_112238 Ga0312303_111086 Ga0312304_112088 H3R21_05220 H3R22_07420 H3R25_06125 H3T43_03775 H3T47_01835 H3T48_02080 H3U49_06605 LACWKB10_0570 LACWKB8_1809
OG0000943: Ga0061073_1320 Ga0070887_13026 Ga0072400_11612 Ga0072402_11086 Ga0072403_129122 Ga0072404_11581 Ga0133561_111764 Ga0133562_13122 Ga0133563_111578 Ga0133564_111906 Ga0225908_111139 Ga0226839_114100 Ga0226840_113555 Ga0226842_106425 Ga0226843_109311 Ga0226847_108340 Ga0226852_111186 Ga0227359_1002143 Ga0307804_112007 Ga0311394_112236 Ga0312303_111089 Ga0312304_112086 H3R21_05210 H3R22_07430 H3R25_06115 H3T43_03765 H3T47_01825 H3T48_02070 H3U49_06595 LACWKB10_0568 LACWKB8_1807
OG0000944: Ga0061073_1321 Ga0070887_13025 Ga0072400_11611 Ga0072402_11085 Ga0072403_129121 Ga0072404_11580 Ga0133561_111763 Ga0133562_13121 Ga0133563_111577 Ga0133564_111905 Ga0225908_111138 Ga0226839_11499 Ga0226840_113554 Ga0226842_106424 Ga0226843_109310 Ga0226847_108339 Ga0226852_111185 Ga0227359_1002144 Ga0307804_112006 Ga0311394_112235 Ga0312303_111090 Ga0312304_112085 H3R21_05205 H3R22_07435 H3R25_06110 H3T43_03760 H3T47_01820 H3T48_02065 H3U49_06590 LACWKB10_0567 LACWKB8_1806
OG0000945: Ga0061073_1322 Ga0070887_13024 Ga0072400_11610 Ga0072402_11084 Ga0072403_129120 Ga0072404_11579 Ga0133561_111762 Ga0133562_13120 Ga0133563_111576 Ga0133564_111904 Ga0225908_111137 Ga0226839_11498 Ga0226840_113553 Ga0226842_106423 Ga0226843_109309 Ga0226847_108338 Ga0226852_111184 Ga0227359_1002145 Ga0307804_112005 Ga0311394_112234 Ga0312303_111091 Ga0312304_112084 H3R21_05200 H3R22_07440 H3R25_06105 H3T43_03755 H3T47_01815 H3T48_02060 H3U49_06585 LACWKB10_0566 LACWKB8_1805
OG0000946: Ga0061073_1323 Ga0070887_13023 Ga0072400_1169 Ga0072402_11083 Ga0072403_129119 Ga0072404_11578 Ga0133561_111761 Ga0133562_13119 Ga0133563_111575 Ga0133564_111903 Ga0225908_111136 Ga0226839_11497 Ga0226840_113552 Ga0226842_106422 Ga0226843_109308 Ga0226847_108337 Ga0226852_111183 Ga0227359_1002146 Ga0307804_112004 Ga0311394_112233 Ga0312303_111092 Ga0312304_112083 H3R21_05195 H3R22_07445 H3R25_06100 H3T43_03750 H3T47_01810 H3T48_02055 H3U49_06580 LACWKB10_0565 LACWKB8_1804
OG0000947: Ga0061073_1330 Ga0070887_1309 Ga0072400_1162 Ga0072402_11076 Ga0072403_129106 Ga0072404_11572 Ga0133561_111754 Ga0133562_13112 Ga0133563_111568 Ga0133564_111890 Ga0225908_111129 Ga0226839_11491 Ga0226840_113545 Ga0226842_106415 Ga0226843_109300 Ga0226847_108330 Ga0226852_111176 Ga0227359_1002152 Ga0307804_111997 Ga0311394_112226 Ga0312303_111099 Ga0312304_112076 H3R21_05160 H3R22_07480 H3R25_06065 H3T43_03710 H3T47_01775 H3T48_02020 H3U49_06545 LACWKB10_0551 LACWKB8_1796
OG0000948: Ga0061073_1333 Ga0070887_1307 Ga0072400_115308 Ga0072402_11073 Ga0072403_129104 Ga0072404_11570 Ga0133561_111752 Ga0133562_13110 Ga0133563_111565 Ga0133564_111888 Ga0225908_111127 Ga0226839_11489 Ga0226840_113543 Ga0226842_106412 Ga0226843_109293 Ga0226847_108322 Ga0226852_111166 Ga0227359_1002154 Ga0307804_111995 Ga0311394_112224 Ga0312303_111101 Ga0312304_112074 H3R21_05155 H3R22_07490 H3R25_06050 H3T43_03700 H3T47_01765 H3T48_02005 H3U49_06535 LACWKB10_0549 LACWKB8_1794
OG0000949: Ga0061073_1334 Ga0070887_1306 Ga0072400_115307 Ga0072402_11072 Ga0072403_129103 Ga0072404_11569 Ga0133561_111751 Ga0133562_13109 Ga0133563_111564 Ga0133564_111887 Ga0225908_111126 Ga0226839_11488 Ga0226840_113542 Ga0226842_106411 Ga0226843_109292 Ga0226847_108321 Ga0226852_111165 Ga0227359_1002155 Ga0307804_111994 Ga0311394_112223 Ga0312303_111102 Ga0312304_112073 H3R21_05150 H3R22_07495 H3R25_06045 H3T43_03695 H3T47_01760 H3T48_02000 H3U49_06530 LACWKB10_0548 LACWKB8_1793
OG0000950: Ga0061073_1336 Ga0070887_1304 Ga0072400_115305 Ga0072402_11070 Ga0072403_129101 Ga0072404_11567 Ga0133561_111749 Ga0133562_13107 Ga0133563_111562 Ga0133564_111885 Ga0225908_111124 Ga0226839_11486 Ga0226840_113540 Ga0226842_106409 Ga0226843_109290 Ga0226847_108319 Ga0226852_111163 Ga0227359_1002157 Ga0307804_111992 Ga0311394_112221 Ga0312303_111104 Ga0312304_112071 H3R21_05140 H3R22_07505 H3R25_06035 H3T43_03685 H3T47_01750 H3T48_01990 H3U49_06520 LACWKB10_0545 LACWKB8_1791
OG0000951: Ga0061073_1337 Ga0070887_1303 Ga0072400_115304 Ga0072402_11069 Ga0072403_129100 Ga0072404_11566 Ga0133561_111748 Ga0133562_13106 Ga0133563_111561 Ga0133564_111884 Ga0225908_111123 Ga0226839_11485 Ga0226840_113539 Ga0226842_106408 Ga0226843_109285 Ga0226847_108316 Ga0226852_111152 Ga0227359_1002158 Ga0307804_111991 Ga0311394_112220 Ga0312303_111105 Ga0312304_112070 H3R21_05135 H3R22_07510 H3R25_06030 H3T43_03680 H3T47_01745 H3T48_01985 H3U49_06515 LACWKB10_0544 LACWKB8_1790
OG0000953: Ga0061073_1347 Ga0070887_12985 Ga0072400_115298 Ga0072402_11066 Ga0072403_12994 Ga0072404_11554 Ga0133561_111742 Ga0133562_1395 Ga0133563_111551 Ga0133564_111872 Ga0225908_111111 Ga0226839_11481 Ga0226840_113530 Ga0226842_106404 Ga0226843_109275 Ga0226847_108308 Ga0226852_111141 Ga0227359_1002162 Ga0307804_111974 Ga0311394_112209 Ga0312303_111125 Ga0312304_112052 H3R21_05115 H3R22_07540 H3R25_05980 H3T43_03655 H3T47_01715 H3T48_01965 H3U49_06455 LACWKB10_0536 LACWKB8_1784
OG0000954: Ga0061073_1348 Ga0070887_12984 Ga0072400_115297 Ga0072402_11065 Ga0072403_12993 Ga0072404_11553 Ga0133561_111741 Ga0133562_1394 Ga0133563_111550 Ga0133564_111871 Ga0225908_111110 Ga0226839_11480 Ga0226840_113529 Ga0226842_106403 Ga0226843_109274 Ga0226847_108307 Ga0226852_111140 Ga0227359_1002163 Ga0307804_111973 Ga0311394_112208 Ga0312303_111126 Ga0312304_112051 H3R21_05110 H3R22_07545 H3R25_05975 H3T43_03650 H3T47_01710 H3T48_01960 H3U49_06450 LACWKB10_0535 LACWKB8_1783
OG0000956: Ga0061073_1352 Ga0070887_12977 Ga0072400_115289 Ga0072402_11061 Ga0072403_12985 Ga0072404_11549 Ga0133561_111733 Ga0133562_1389 Ga0133563_111544 Ga0133564_111863 Ga0225908_111106 Ga0226839_11472 Ga0226840_113524 Ga0226842_106396 Ga0226843_107468 Ga0226847_106785 Ga0226852_108429 Ga0227359_1002168 Ga0307804_111964 Ga0311394_112199 Ga0312303_111135 Ga0312304_112043 H3R21_05090 H3R22_07565 H3R25_05945 H3T43_03610 H3T47_01670 H3T48_01940 H3U49_06405 LACWKB10_0527 LACWKB8_1776
OG0000959: Ga0061073_1355 Ga0070887_12971 Ga0072400_115282 Ga0072402_11057 Ga0072403_12979 Ga0072404_11544 Ga0133561_111728 Ga0133562_1384 Ga0133563_111541 Ga0133564_111858 Ga0225908_111101 Ga0226839_11467 Ga0226840_113519 Ga0226842_106392 Ga0226843_109264 Ga0226847_108300 Ga0226852_111130 Ga0227359_1002174 Ga0307804_111959 Ga0311394_112194 Ga0312303_111139 Ga0312304_112039 H3R21_05075 H3R22_07590 H3R25_05930 H3T43_03580 H3T47_01640 H3T48_01925 H3U49_06375 LACWKB10_0521 LACWKB8_1771
OG0000960: Ga0061073_1359 Ga0070887_12970 Ga0072400_115279 Ga0072402_11054 Ga0072403_12978 Ga0072404_11541 Ga0133561_111725 Ga0133562_1380 Ga0133563_111538 Ga0133564_111857 Ga0225908_11198 Ga0226839_11466 Ga0226840_113515 Ga0226842_106388 Ga0226843_109261 Ga0226847_108297 Ga0226852_111127 Ga0227359_1002177 Ga0307804_111956 Ga0311394_112191 Ga0312303_111142 Ga0312304_112036 H3R21_05060 H3R22_07605 H3R25_05915 H3T43_03575 H3T47_01625 H3T48_01910 H3U49_06370 LACWKB10_0520 LACWKB8_1768
OG0000961: Ga0061073_1386 Ga0070887_12948 Ga0072400_115257 Ga0072402_11026 Ga0072403_12952 Ga0072404_11522 Ga0133561_111709 Ga0133562_1356 Ga0133563_111511 Ga0133564_111826 Ga0225908_11181 Ga0226839_11446 Ga0226840_113494 Ga0226842_106360 Ga0226843_109250 Ga0226847_108285 Ga0226852_111125 Ga0227359_1002191 Ga0307804_111933 Ga0311394_112164 Ga0312303_111155 Ga0312304_112014 H3R21_04980 H3R22_07725 H3R25_05835 H3T43_03415 H3T47_01560 H3T48_01775 H3U49_06245 LACWKB10_0487 LACWKB8_1755
OG0000962: Ga0061073_1387 Ga0070887_12947 Ga0072400_115256 Ga0072402_11025 Ga0072403_12951 Ga0072404_11521 Ga0133561_111708 Ga0133562_1355 Ga0133563_111510 Ga0133564_111825 Ga0225908_11180 Ga0226839_11445 Ga0226840_113493 Ga0226842_106359 Ga0226843_109249 Ga0226847_108284 Ga0226852_111124 Ga0227359_1002192 Ga0307804_111932 Ga0311394_112163 Ga0312303_111156 Ga0312304_112013 H3R21_04975 H3R22_07730 H3R25_05830 H3T43_03410 H3T47_01555 H3T48_01770 H3U49_06240 LACWKB10_0486 LACWKB8_1754
OG0000963: Ga0061073_1388 Ga0070887_12946 Ga0072400_115255 Ga0072402_11024 Ga0072403_12950 Ga0072404_11520 Ga0133561_111707 Ga0133562_1354 Ga0133563_111509 Ga0133564_111824 Ga0225908_11179 Ga0226839_11444 Ga0226840_113492 Ga0226842_106358 Ga0226843_109248 Ga0226847_108283 Ga0226852_111123 Ga0227359_1002193 Ga0307804_111931 Ga0311394_112162 Ga0312303_111157 Ga0312304_112012 H3R21_04970 H3R22_07735 H3R25_05825 H3T43_03405 H3T47_01550 H3T48_01765 H3U49_06235 LACWKB10_0485 LACWKB8_1753
OG0000964: Ga0061073_1389 Ga0070887_12942 Ga0072400_115252 Ga0072402_11022 Ga0072403_12938 Ga0072404_11514 Ga0133561_111704 Ga0133562_1349 Ga0133563_111508 Ga0133564_111820 Ga0225908_11173 Ga0226839_11439 Ga0226840_113487 Ga0226842_106357 Ga0226843_109245 Ga0226847_108274 Ga0226852_111120 Ga0227359_1002196 Ga0307804_111924 Ga0311394_112152 Ga0312303_111158 Ga0312304_112011 H3R21_04960 H3R22_07760 H3R25_05820 H3T43_03390 H3T47_01535 H3T48_01725 H3U49_06190 LACWKB10_1664 LACWKB8_1750
OG0000966: Ga0061073_1400 Ga0070887_12924 Ga0072400_115235 Ga0072402_11012 Ga0072403_12922 Ga0072404_11452 Ga0133561_111686 Ga0133562_1335 Ga0133563_111503 Ga0133564_111803 Ga0225908_11160 Ga0226839_11422 Ga0226840_113474 Ga0226842_106346 Ga0226843_109238 Ga0226847_108261 Ga0226852_111113 Ga0227359_1002210 Ga0307804_111911 Ga0311394_112127 Ga0312303_111171 Ga0312304_111997 H3R21_04905 H3R22_08340 H3R25_05775 H3T43_03300 H3T47_01455 H3T48_01650 H3U49_06140 LACWKB10_1678 LACWKB8_1733
OG0000967: Ga0061073_1401 Ga0070887_12923 Ga0072400_115234 Ga0072402_11011 Ga0072403_12921 Ga0072404_11451 Ga0133561_111685 Ga0133562_1334 Ga0133563_111502 Ga0133564_111802 Ga0225908_11159 Ga0226839_11421 Ga0226840_113473 Ga0226842_106345 Ga0226843_109237 Ga0226847_108260 Ga0226852_111112 Ga0227359_1002211 Ga0307804_111910 Ga0311394_112126 Ga0312303_111172 Ga0312304_111996 H3R21_04900 H3R22_08345 H3R25_05770 H3T43_03295 H3T47_01450 H3T48_01645 H3U49_06135 LACWKB10_1679 LACWKB8_1732
OG0000968: Ga0061073_1411 Ga0070887_1212 Ga0072400_1091 Ga0072402_1062 Ga0072403_1162 Ga0072404_1112 Ga0133561_111259 Ga0133562_121105 Ga0133563_111125 Ga0133564_111328 Ga0225908_1092 Ga0226839_1102 Ga0226840_1133 Ga0226842_1052 Ga0226843_1082 Ga0226847_1072 Ga0226852_1092 Ga0227359_10044 Ga0307804_111388 Ga0311394_111576 Ga0312303_111637 Ga0312304_111471 H3R21_07020 H3R22_04995 H3R25_07845 H3T43_05585 H3T47_04980 H3T48_08240 H3U49_08420 LACWKB10_1306 LACWKB8_1272
OG0000969: Ga0061073_1412 Ga0070887_1213 Ga0072400_1092 Ga0072402_1063 Ga0072403_1163 Ga0072404_1113 Ga0133561_111260 Ga0133562_121106 Ga0133563_111126 Ga0133564_111329 Ga0225908_1093 Ga0226839_1103 Ga0226840_1134 Ga0226842_1053 Ga0226843_1083 Ga0226847_1073 Ga0226852_1093 Ga0227359_10045 Ga0307804_111389 Ga0311394_111577 Ga0312303_111636 Ga0312304_111472 H3R21_07015 H3R22_05000 H3R25_07840 H3T43_05580 H3T47_04975 H3T48_08235 H3U49_08425 LACWKB10_1307 LACWKB8_1273
OG0000970: Ga0061073_1413 Ga0070887_1214 Ga0072400_1093 Ga0072402_1064 Ga0072403_1164 Ga0072404_1114 Ga0133561_111261 Ga0133562_121107 Ga0133563_111127 Ga0133564_111330 Ga0225908_1094 Ga0226839_1104 Ga0226840_1135 Ga0226842_1054 Ga0226843_1084 Ga0226847_1074 Ga0226852_1094 Ga0227359_10046 Ga0307804_111390 Ga0311394_111578 Ga0312303_111635 Ga0312304_111473 H3R21_07010 H3R22_05005 H3R25_07835 H3T43_05575 H3T47_04970 H3T48_08230 H3U49_08430 LACWKB10_1308 LACWKB8_1274
OG0000971: Ga0061073_1414 Ga0070887_1215 Ga0072400_1094 Ga0072402_1065 Ga0072403_1165 Ga0072404_1115 Ga0133561_111262 Ga0133562_121108 Ga0133563_111128 Ga0133564_111331 Ga0225908_1095 Ga0226839_1105 Ga0226840_1136 Ga0226842_1055 Ga0226843_1085 Ga0226847_1075 Ga0226852_1095 Ga0227359_10047 Ga0307804_111391 Ga0311394_111579 Ga0312303_111634 Ga0312304_111474 H3R21_07005 H3R22_05010 H3R25_07830 H3T43_05570 H3T47_04965 H3T48_08225 H3U49_08435 LACWKB10_1309 LACWKB8_1275
OG0000972: Ga0061073_1415 Ga0070887_1216 Ga0072400_1095 Ga0072402_1066 Ga0072403_1166 Ga0072404_1116 Ga0133561_111263 Ga0133562_121109 Ga0133563_111129 Ga0133564_111332 Ga0225908_1096 Ga0226839_1106 Ga0226840_1137 Ga0226842_1056 Ga0226843_1086 Ga0226847_1076 Ga0226852_1096 Ga0227359_10048 Ga0307804_111392 Ga0311394_111580 Ga0312303_111633 Ga0312304_111475 H3R21_07000 H3R22_05015 H3R25_07825 H3T43_05565 H3T47_04960 H3T48_08220 H3U49_08440 LACWKB10_1310 LACWKB8_1276
OG0000973: Ga0061073_1416 Ga0070887_1217 Ga0072400_1096 Ga0072402_1067 Ga0072403_1167 Ga0072404_1117 Ga0133561_111264 Ga0133562_121110 Ga0133563_111130 Ga0133564_111333 Ga0225908_1097 Ga0226839_1107 Ga0226840_1138 Ga0226842_1057 Ga0226843_1087 Ga0226847_1077 Ga0226852_1097 Ga0227359_10049 Ga0307804_111393 Ga0311394_111581 Ga0312303_111632 Ga0312304_111476 H3R21_06995 H3R22_05020 H3R25_07820 H3T43_05560 H3T47_04955 H3T48_08215 H3U49_08445 LACWKB10_1311 LACWKB8_1277
OG0000974: Ga0061073_1417 Ga0070887_1218 Ga0072400_1097 Ga0072402_1068 Ga0072403_1168 Ga0072404_1118 Ga0133561_111265 Ga0133562_121111 Ga0133563_111131 Ga0133564_111334 Ga0225908_1098 Ga0226839_1108 Ga0226840_1139 Ga0226842_1058 Ga0226843_1088 Ga0226847_1078 Ga0226852_1098 Ga0227359_100410 Ga0307804_111394 Ga0311394_111582 Ga0312303_111631 Ga0312304_111477 H3R21_06990 H3R22_05025 H3R25_07815 H3T43_05555 H3T47_04950 H3T48_08210 H3U49_08450 LACWKB10_1312 LACWKB8_1278
OG0000975: Ga0061073_1418 Ga0070887_1219 Ga0072400_1098 Ga0072402_1069 Ga0072403_1169 Ga0072404_1119 Ga0133561_111266 Ga0133562_121112 Ga0133563_111132 Ga0133564_111335 Ga0225908_1099 Ga0226839_1109 Ga0226840_11310 Ga0226842_1059 Ga0226843_1089 Ga0226847_1079 Ga0226852_1099 Ga0227359_100411 Ga0307804_111395 Ga0311394_111583 Ga0312303_111630 Ga0312304_111478 H3R21_06985 H3R22_05030 H3R25_07810 H3T43_05550 H3T47_04945 H3T48_08205 H3U49_08455 LACWKB10_1313 LACWKB8_1279
OG0000976: Ga0061073_1419 Ga0070887_12110 Ga0072400_1099 Ga0072402_10610 Ga0072403_11610 Ga0072404_11110 Ga0133561_111267 Ga0133562_121113 Ga0133563_111133 Ga0133564_111336 Ga0225908_10910 Ga0226839_11010 Ga0226840_11311 Ga0226842_10510 Ga0226843_10810 Ga0226847_10710 Ga0226852_10910 Ga0227359_100412 Ga0307804_111396 Ga0311394_111584 Ga0312303_111629 Ga0312304_111479 H3R21_06980 H3R22_05035 H3R25_07805 H3T43_05545 H3T47_04940 H3T48_08200 H3U49_08460 LACWKB10_1314 LACWKB8_1280
OG0000977: Ga0061073_1420 Ga0070887_12111 Ga0072400_10910 Ga0072402_10611 Ga0072403_11611 Ga0072404_11111 Ga0133561_111268 Ga0133562_121114 Ga0133563_111134 Ga0133564_111337 Ga0225908_10911 Ga0226839_11011 Ga0226840_11312 Ga0226842_10511 Ga0226843_10811 Ga0226847_10711 Ga0226852_10911 Ga0227359_100413 Ga0307804_111397 Ga0311394_111586 Ga0312303_111628 Ga0312304_111480 H3R21_06975 H3R22_05040 H3R25_07800 H3T43_05540 H3T47_04935 H3T48_08195 H3U49_08465 LACWKB10_1316 LACWKB8_1281
OG0000978: Ga0061073_1423 Ga0070887_12114 Ga0072400_10913 Ga0072402_10614 Ga0072403_11614 Ga0072404_11114 Ga0133561_111271 Ga0133562_121117 Ga0133563_111137 Ga0133564_111340 Ga0225908_10914 Ga0226839_11014 Ga0226840_11315 Ga0226842_10513 Ga0226843_10814 Ga0226847_10714 Ga0226852_10914 Ga0227359_100416 Ga0307804_111402 Ga0311394_111590 Ga0312303_111624 Ga0312304_111484 H3R21_06960 H3R22_05055 H3R25_07785 H3T43_05525 H3T47_04920 H3T48_08180 H3U49_08480 LACWKB10_1319 LACWKB8_1284
OG0000980: Ga0061073_1425 Ga0070887_12116 Ga0072400_10915 Ga0072402_10616 Ga0072403_11616 Ga0072404_11116 Ga0133561_111273 Ga0133562_121119 Ga0133563_111139 Ga0133564_111342 Ga0225908_10916 Ga0226839_11016 Ga0226840_11317 Ga0226842_10515 Ga0226843_10816 Ga0226847_10716 Ga0226852_10916 Ga0227359_100418 Ga0307804_111404 Ga0311394_111592 Ga0312303_111622 Ga0312304_111486 H3R21_06950 H3R22_05065 H3R25_07775 H3T43_05515 H3T47_04910 H3T48_08170 H3U49_08490 LACWKB10_1321 LACWKB8_1286
OG0000981: Ga0061073_1426 Ga0070887_12117 Ga0072400_10916 Ga0072402_10617 Ga0072403_11617 Ga0072404_11117 Ga0133561_111274 Ga0133562_121120 Ga0133563_111140 Ga0133564_111343 Ga0225908_10917 Ga0226839_11017 Ga0226840_11318 Ga0226842_10516 Ga0226843_10817 Ga0226847_10717 Ga0226852_10917 Ga0227359_100419 Ga0307804_111405 Ga0311394_111593 Ga0312303_111621 Ga0312304_111487 H3R21_06945 H3R22_05070 H3R25_07770 H3T43_05510 H3T47_04905 H3T48_08165 H3U49_08495 LACWKB10_1322 LACWKB8_1287
OG0000982: Ga0061073_1429 Ga0070887_12122 Ga0072400_1101 Ga0072402_10620 Ga0072403_11713 Ga0072404_11122 Ga0133561_111286 Ga0133562_121124 Ga0133563_111143 Ga0133564_111348 Ga0225908_10922 Ga0226839_11022 Ga0226840_11323 Ga0226842_10519 Ga0226843_10819 Ga0226847_10719 Ga0226852_10918 Ga0227359_100423 Ga0307804_111407 Ga0311394_111595 Ga0312303_111619 Ga0312304_111489 H3R21_06930 H3R22_05080 H3R25_07755 H3T43_05485 H3T47_04895 H3T48_08150 H3U49_08520 LACWKB10_1328 LACWKB8_1298
OG0000983: Ga0061073_1430 Ga0070887_12123 Ga0072400_1102 Ga0072402_10621 Ga0072403_11714 Ga0072404_11123 Ga0133561_111287 Ga0133562_121125 Ga0133563_111144 Ga0133564_111349 Ga0225908_10923 Ga0226839_11023 Ga0226840_11324 Ga0226842_10520 Ga0226843_10820 Ga0226847_10720 Ga0226852_10919 Ga0227359_100424 Ga0307804_111408 Ga0311394_111596 Ga0312303_111618 Ga0312304_111490 H3R21_06925 H3R22_05085 H3R25_07750 H3T43_05480 H3T47_04890 H3T48_08145 H3U49_08525 LACWKB10_1329 LACWKB8_1299
OG0000984: Ga0061073_1431 Ga0070887_12124 Ga0072400_1103 Ga0072402_10622 Ga0072403_11715 Ga0072404_11124 Ga0133561_111288 Ga0133562_121126 Ga0133563_111145 Ga0133564_111350 Ga0225908_10924 Ga0226839_11024 Ga0226840_11325 Ga0226842_10521 Ga0226843_10821 Ga0226847_10721 Ga0226852_10921 Ga0227359_100425 Ga0307804_111409 Ga0311394_111597 Ga0312303_111617 Ga0312304_111491 H3R21_06920 H3R22_05090 H3R25_07745 H3T43_05475 H3T47_04885 H3T48_08140 H3U49_08530 LACWKB10_1330 LACWKB8_1300
OG0000985: Ga0061073_1432 Ga0070887_12125 Ga0072400_1104 Ga0072402_10623 Ga0072403_11716 Ga0072404_11125 Ga0133561_111289 Ga0133562_121127 Ga0133563_111146 Ga0133564_111351 Ga0225908_10925 Ga0226839_11025 Ga0226840_11326 Ga0226842_10522 Ga0226843_10822 Ga0226847_10722 Ga0226852_10922 Ga0227359_100426 Ga0307804_111410 Ga0311394_111598 Ga0312303_111616 Ga0312304_111492 H3R21_06915 H3R22_05095 H3R25_07740 H3T43_05470 H3T47_04880 H3T48_08135 H3U49_08535 LACWKB10_1331 LACWKB8_1301
OG0000986: Ga0061073_1433 Ga0070887_12126 Ga0072400_1105 Ga0072402_10624 Ga0072403_11717 Ga0072404_11126 Ga0133561_111290 Ga0133562_121128 Ga0133563_111147 Ga0133564_111352 Ga0225908_10926 Ga0226839_11026 Ga0226840_11327 Ga0226842_10523 Ga0226843_10823 Ga0226847_10723 Ga0226852_10923 Ga0227359_100427 Ga0307804_111411 Ga0311394_111599 Ga0312303_111615 Ga0312304_111493 H3R21_06910 H3R22_05100 H3R25_07735 H3T43_05465 H3T47_04875 H3T48_08130 H3U49_08540 LACWKB10_1332 LACWKB8_1302
OG0000987: Ga0061073_1434 Ga0070887_12127 Ga0072400_1106 Ga0072402_10625 Ga0072403_11718 Ga0072404_11127 Ga0133561_111291 Ga0133562_121129 Ga0133563_111148 Ga0133564_111353 Ga0225908_10927 Ga0226839_11027 Ga0226840_11328 Ga0226842_10524 Ga0226843_10824 Ga0226847_10724 Ga0226852_10924 Ga0227359_100428 Ga0307804_111412 Ga0311394_111600 Ga0312303_111614 Ga0312304_111494 H3R21_06905 H3R22_05105 H3R25_07730 H3T43_05460 H3T47_04870 H3T48_08125 H3U49_08545 LACWKB10_1333 LACWKB8_1303
OG0000989: Ga0061073_1436 Ga0070887_12129 Ga0072400_1108 Ga0072402_10627 Ga0072403_11720 Ga0072404_11129 Ga0133561_111293 Ga0133562_121131 Ga0133563_111150 Ga0133564_111355 Ga0225908_10929 Ga0226839_11029 Ga0226840_11330 Ga0226842_10526 Ga0226843_10826 Ga0226847_10726 Ga0226852_10926 Ga0227359_100430 Ga0307804_111414 Ga0311394_111602 Ga0312303_111612 Ga0312304_111496 H3R21_06895 H3R22_05115 H3R25_07720 H3T43_05450 H3T47_04860 H3T48_08115 H3U49_08555 LACWKB10_1335 LACWKB8_1305
